"Habitattype";"Habitatsubtype";"Versie";"Indicator";"TaxongroepId";"Omschrijving";"NbnTaxonVersionKey";"WetNaam";"NedNaam";"WetNaamKort";"TaxonType"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000005076";"Heracleum mantegazzianum Somm. et Lev.";"Reuzenberenklauw";"Heracleum mantegazzianum";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000005251";"Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey";"Japanse x Sachalinse duizendknoop";"Fallopia x bohemica";"Species hybrid"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003187";"Impatiens capensis Meerb.";"Oranje springzaad";"Impatiens capensis";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000004084";"Mimulus guttatus DC.";"Gele maskerbloem";"Mimulus guttatus";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NHMSYS0000459879";"Impatiens balfourii Hook. f.";"Tweekleurig Springzaad";"Impatiens balfourii";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NHMSYS0000463924";"Spiraea x billardii Hérincq";"Theeboompje x Douglasspirea";"Spiraea x billardii";"Species hybrid"
"91E0";"91E0_va";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000134805";"Lysichiton";NA;"Lysichiton";"Genus"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vc";"Versie 2.0";"invasieve exoten";199;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"INBSYS0000004535";"Pinus pinaster Ait.";"Zeeden";"Pinus pinaster";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000004631";"Pinus nigra Arnold";"Zwarte den";"Pinus nigra";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000041455";"Rhododendron";"Rododendron (G)";"Rhododendron";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000138432";"Thuja";"Levensboom (G)";"Thuja";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000138719";"Tsuga";"Hemlockspar (G)";"Tsuga";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000139224";"Abies";"Zilverspar (G)";"Abies";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NHMSYS0000455700";"Ailanthus altissima (Mill.) Swingle";"Hemelboom";"Ailanthus altissima";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NHMSYS0000456713";"Buddleja davidii Franch.";"Vlinderstruik";"Buddleja davidii";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000131494";"Chamaecyparis";NA;"Chamaecyparis";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000136545";"Picea";NA;"Picea";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000137071";"Pseudotsuga";NA;"Pseudotsuga";"Genus"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de kruidlaag";171;NA;"INBSYS0000005076";"Heracleum mantegazzianum Somm. et Lev.";"Reuzenberenklauw";"Heracleum mantegazzianum";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de kruidlaag";171;NA;"NBNSYS0000003187";"Impatiens capensis Meerb.";"Oranje springzaad";"Impatiens capensis";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de kruidlaag";171;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de kruidlaag";171;NA;"NBNSYS0000004084";"Mimulus guttatus DC.";"Gele maskerbloem";"Mimulus guttatus";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de kruidlaag";171;NA;"NHMSYS0000459879";"Impatiens balfourii Hook. f.";"Tweekleurig Springzaad";"Impatiens balfourii";"Species"
"91E0";"91E0_vc";"Versie 3";"invasieve exoten van de kruidlaag";171;NA;"NBNSYS0000134805";"Lysichiton";NA;"Lysichiton";"Genus"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vm";"Versie 2.0";"invasieve exoten";199;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"INBSYS0000004535";"Pinus pinaster Ait.";"Zeeden";"Pinus pinaster";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000004631";"Pinus nigra Arnold";"Zwarte den";"Pinus nigra";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000138432";"Thuja";"Levensboom (G)";"Thuja";"Genus"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000138719";"Tsuga";"Hemlockspar (G)";"Tsuga";"Genus"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000139224";"Abies";"Zilverspar (G)";"Abies";"Genus"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NHMSYS0000455700";"Ailanthus altissima (Mill.) Swingle";"Hemelboom";"Ailanthus altissima";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000131494";"Chamaecyparis";NA;"Chamaecyparis";"Genus"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000136545";"Picea";NA;"Picea";"Genus"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000137071";"Pseudotsuga";NA;"Pseudotsuga";"Genus"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"INBSYS0000004455";"Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene";"Sachalinse duizendknoop";"Fallopia sachalinensis";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"INBSYS0000005076";"Heracleum mantegazzianum Somm. et Lev.";"Reuzenberenklauw";"Heracleum mantegazzianum";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"INBSYS0000005251";"Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey";"Japanse x Sachalinse duizendknoop";"Fallopia x bohemica";"Species hybrid"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000003187";"Impatiens capensis Meerb.";"Oranje springzaad";"Impatiens capensis";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000004084";"Mimulus guttatus DC.";"Gele maskerbloem";"Mimulus guttatus";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NHMSYS0000459879";"Impatiens balfourii Hook. f.";"Tweekleurig Springzaad";"Impatiens balfourii";"Species"
"91E0";"91E0_vm";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000134805";"Lysichiton";NA;"Lysichiton";"Genus"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vn";"Versie 2.0";"invasieve exoten";199;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"INBSYS0000004535";"Pinus pinaster Ait.";"Zeeden";"Pinus pinaster";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000004631";"Pinus nigra Arnold";"Zwarte den";"Pinus nigra";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000138432";"Thuja";"Levensboom (G)";"Thuja";"Genus"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000138719";"Tsuga";"Hemlockspar (G)";"Tsuga";"Genus"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000139224";"Abies";"Zilverspar (G)";"Abies";"Genus"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NHMSYS0000455700";"Ailanthus altissima (Mill.) Swingle";"Hemelboom";"Ailanthus altissima";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000131494";"Chamaecyparis";NA;"Chamaecyparis";"Genus"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000136545";"Picea";NA;"Picea";"Genus"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de boom- en struiklaag";177;NA;"NBNSYS0000137071";"Pseudotsuga";NA;"Pseudotsuga";"Genus"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"INBSYS0000004455";"Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene";"Sachalinse duizendknoop";"Fallopia sachalinensis";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"INBSYS0000005076";"Heracleum mantegazzianum Somm. et Lev.";"Reuzenberenklauw";"Heracleum mantegazzianum";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"INBSYS0000005251";"Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey";"Japanse x Sachalinse duizendknoop";"Fallopia x bohemica";"Species hybrid"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000003187";"Impatiens capensis Meerb.";"Oranje springzaad";"Impatiens capensis";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000004084";"Mimulus guttatus DC.";"Gele maskerbloem";"Mimulus guttatus";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NHMSYS0000459879";"Impatiens balfourii Hook. f.";"Tweekleurig Springzaad";"Impatiens balfourii";"Species"
"91E0";"91E0_vn";"Versie 3";"invasieve exoten van de kruidlaag";172;NA;"NBNSYS0000134805";"Lysichiton";NA;"Lysichiton";"Genus"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vo";"Versie 2.0";"invasieve exoten";199;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"INBSYS0000004535";"Pinus pinaster Ait.";"Zeeden";"Pinus pinaster";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000004631";"Pinus nigra Arnold";"Zwarte den";"Pinus nigra";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000138432";"Thuja";"Levensboom (G)";"Thuja";"Genus"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000138719";"Tsuga";"Hemlockspar (G)";"Tsuga";"Genus"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000139224";"Abies";"Zilverspar (G)";"Abies";"Genus"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000131494";"Chamaecyparis";NA;"Chamaecyparis";"Genus"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000136545";"Picea";NA;"Picea";"Genus"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de boom- en struiklaag";178;NA;"NBNSYS0000137071";"Pseudotsuga";NA;"Pseudotsuga";"Genus"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de kruidlaag";173;NA;"NBNSYS0000003187";"Impatiens capensis Meerb.";"Oranje springzaad";"Impatiens capensis";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de kruidlaag";173;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de kruidlaag";173;NA;"NBNSYS0000004084";"Mimulus guttatus DC.";"Gele maskerbloem";"Mimulus guttatus";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de kruidlaag";173;NA;"NHMSYS0000459879";"Impatiens balfourii Hook. f.";"Tweekleurig Springzaad";"Impatiens balfourii";"Species"
"91E0";"91E0_vo";"Versie 3";"invasieve exoten van de kruidlaag";173;NA;"NBNSYS0000134805";"Lysichiton";NA;"Lysichiton";"Genus"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91F0";"91F0";"Versie 2.0";"invasieve exoten";199;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"INBSYS0000004535";"Pinus pinaster Ait.";"Zeeden";"Pinus pinaster";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000003265";"Robinia pseudoacacia L.";"Robinia";"Robinia pseudoacacia";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000004631";"Pinus nigra Arnold";"Zwarte den";"Pinus nigra";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000011916";"Quercus rubra L.";"Amerikaanse eik";"Quercus rubra";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000014213";"Prunus serotina Ehrh.";"Amerikaanse vogelkers";"Prunus serotina";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000041455";"Rhododendron";"Rododendron (G)";"Rhododendron";"Genus"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000138432";"Thuja";"Levensboom (G)";"Thuja";"Genus"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000138719";"Tsuga";"Hemlockspar (G)";"Tsuga";"Genus"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000139224";"Abies";"Zilverspar (G)";"Abies";"Genus"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NHMSYS0000455700";"Ailanthus altissima (Mill.) Swingle";"Hemelboom";"Ailanthus altissima";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NHMSYS0000456713";"Buddleja davidii Franch.";"Vlinderstruik";"Buddleja davidii";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000131494";"Chamaecyparis";NA;"Chamaecyparis";"Genus"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000136545";"Picea";NA;"Picea";"Genus"
"91F0";"91F0";"Versie 3";"invasieve exoten van de boom- en struiklaag";174;NA;"NBNSYS0000137071";"Pseudotsuga";NA;"Pseudotsuga";"Genus"
