"ID";"Habitattype";"Habitatsubtype";"AnalyseVariabele";"Voorwaarde";"Waarde";"Type";"Invoertype";"Eenheid";"Criterium";"Indicator"
"VBI317127_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317127_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI317128_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0.641126564269491";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI317128_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI317128_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI317128_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317128_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI317135_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI317135_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI317135_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI317135_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317135_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI317136_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"35.6113143049824";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI317136_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI317136_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI317136_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317136_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI317143_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0.891607779265356";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI317143_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI317143_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI317143_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317143_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI317144_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI317144_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI317144_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI317144_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317144_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI317155_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"10.4059677992203";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI317155_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI317155_2";"9120";"9120";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI317155_2";"9120";"9120";"MSA";"MSA";"55.59003634352";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI317155_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318004_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"2.60582326074316";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318004_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318004_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318004_2";"9120";"9120";"MSA";"MSA";"23.0452066054";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318004_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318011_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318011_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318011_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318011_2";"9120";"9120";"MSA";"MSA";"212.882144579744";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318011_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318012_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"12.0651752102741";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318012_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318012_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318012_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318012_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318015_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"3.63819273265546";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318015_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318015_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318015_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318015_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318019_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0.702445295548967";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318019_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318019_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318019_2";"9120";"9120";"MSA";"MSA";"212.882144579744";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318019_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318022_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"2.85356429961319";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318022_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318022_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318022_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318022_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318027_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318027_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318027_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318027_2";"9120";"9120";"MSA";"MSA";"212.882144579744";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318027_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318028_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"1.0350962585178";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318028_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318028_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318028_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318028_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318029_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"22.4873022219416";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318029_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318029_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318029_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318029_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318030_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318030_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318030_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318030_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318030_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318035_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318035_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318035_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318035_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318035_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318036_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"1.60855352854565";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318036_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318036_2";"9120";"9120";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318036_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318036_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318037_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"3.19800814416222";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318037_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318037_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318037_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318037_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318038_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"13.8839665742585";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318038_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318038_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318038_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318038_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318039_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"1.53494527235494";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318039_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318039_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318039_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318039_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318044_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318044_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318044_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318044_2";"9120";"9120";"MSA";"MSA";"817.755467033713";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318077_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"32.0413645072073";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318077_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318077_2";"9120";"9120";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318077_2";"9120";"9120";"MSA";"MSA";"19.592637755715";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318077_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318081_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"97.7800583578712";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318081_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318081_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318081_2";"9120";"9120";"MSA";"MSA";"93.234116553452";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318081_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318082_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"8.94419753207996";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318082_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"9.82437920320342";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318082_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318082_2";"9120";"9120";"MSA";"MSA";"52.218016139733";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318082_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318089_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"19.6263021342582";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318089_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318089_2";"9120";"9120";"bosconstantie";"bosconstantie";"20";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318089_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318089_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318090_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"33.85316105219";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318090_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318090_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318090_2";"9120";"9120";"MSA";"MSA";"52.218016139733";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318090_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318092_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0.522354496993239";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318092_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318092_2";"9120";"9120";"bosconstantie";"bosconstantie";"81";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318092_2";"9120";"9120";"MSA";"MSA";"1.44326606574";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318092_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"1";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318097_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"3.55540192686547";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318097_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318097_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318097_2";"9120";"9120";"MSA";"MSA";"920.468684453377";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318097_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318098_2";"91E0";"91E0_vn";"volumeAandeelDoodHout";"aandeel dood hout";"26.7381294086879";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318098_2";"91E0";"91E0_vn";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318098_2";"91E0";"91E0_vn";"bosconstantie";"bosconstantie";"20";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318098_2";"91E0";"91E0_vn";"MSA";"MSA";"0.380910036882";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318098_2";"91E0";"91E0_vn";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318103_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"4.02038535981112";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318103_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318103_2";"9120";"9120";"bosconstantie";"bosconstantie";"41";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318103_2";"9120";"9120";"MSA";"MSA";"12.863574095616";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318103_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318106_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"4.40745338070242";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318106_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318106_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318106_2";"9120";"9120";"MSA";"MSA";"365.975215138744";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318106_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318114_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"21.9146151330302";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318114_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318114_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318114_2";"9120";"9120";"MSA";"MSA";"365.975215138744";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318121_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"1.43398555848299";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318121_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
"VBI318121_2";"9120";"9120";"bosconstantie";"bosconstantie";"101";"Geheel getal";NA;NA;"Structuur";"bosconstantie"
"VBI318121_2";"9120";"9120";"MSA";"MSA";"365.975215138744";"Decimaal getal";NA;NA;"Structuur";"minimum structuurareaal"
"VBI318121_2";"9120";"9120";"natuurlijke_mozaiekstructuur";"natuurlijke mozaïekstructuur";"0";"Ja/nee";NA;NA;"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur"
"VBI318122_2";"9120";"9120";"volumeAandeelDoodHout";"aandeel dood hout";"0";"Percentage";NA;"%";"Structuur";"aandeel dood hout"
"VBI318122_2";"9120";"9120";"dikDoodHoutStaand_ha";"aantal exemplaren dik dood hout per ha";"0";"Decimaal getal";NA;NA;"Structuur";"hoeveelheid dik dood hout"
