"";"Versie";"Habitatsubtype";"Criterium";"Indicator";"Voorwaarde";"SoortengroepID";"SoortensubgroepID";"Omschrijving";"WetNaam";"NedNaam";"NBNTaxonVersionKey";"Taxontype";"WetNaamKort"
"4739";"Versie 3";"7220";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1615;NA;NA;"Cratoneuron filicinum (Hedw.) Spruce";"Gewoon diknerfmos";NA;NA;"Cratoneuron filicinum"
"4740";"Versie 3";"7220";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1615;NA;NA;"Palustriella commutata (Hedw.) Ochyra";"Geveerd diknerfmos";NA;NA;"Palustriella commutata"
"4741";"Versie 3";"7220";"Vegetatie";"sleutelsoorten";"aantal specifieke sleutelsoorten";2167;NA;NA;"Eucladium verticillatum (Brid.) Bruch & Schimp.";"Tufmos";NA;NA;"Eucladium verticillatum"
"4742";"Versie 3";"7220";"Vegetatie";"sleutelsoorten";"aantal specifieke sleutelsoorten";2167;NA;NA;"Palustriella commutata (Hedw.) Ochyra";"Geveerd diknerfmos";NA;NA;"Palustriella commutata"
"4743";"Versie 3";"7220";"Vegetatie";"sleutelsoorten";"aantal specifieke sleutelsoorten";2167;NA;NA;"Cratoneuron filicinum (Hedw.) Spruce";"Gewoon diknerfmos";NA;NA;"Cratoneuron filicinum"
"4744";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Conocephalum conicum (L.) Dumort.";"Kegelmos";NA;NA;"Conocephalum conicum"
"4745";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Aneura pinguis (L.) Dumort.";"Echt vetmos";NA;NA;"Aneura pinguis"
"4746";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Brachythecium rivulare Schimp.";"Beekdikkopmos";NA;NA;"Brachythecium rivulare"
"4747";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Pellia endiviifolia (Dicks.) Dumort.";"Gekroesd plakkaatmos";NA;NA;"Pellia endiviifolia"
"4748";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Eucladium verticillatum (Brid.) Bruch & Schimp.";"Tufmos";NA;NA;"Eucladium verticillatum"
"4749";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Cratoneuron filicinum (Hedw.) Spruce";"Gewoon diknerfmos";NA;NA;"Cratoneuron filicinum"
"4750";"Versie 3";"7220";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1615;NA;NA;"Palustriella commutata (Hedw.) Ochyra";"Geveerd diknerfmos";NA;NA;"Palustriella commutata"
"4751";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Anagallis tenella (L.) L.";"Teer guichelheil";"INBSYS0000014464";NA;"Anagallis tenella"
"4752";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Preissia quadrata (Scop.) Nees";"Vierkantmos";NA;NA;"Preissia quadrata"
"4753";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Bryum pseudotriquetrum (Hedw.) Gaertn., Meyer & Scherb.";"Veenknikmos";NA;NA;"Bryum pseudotriquetrum"
"4754";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Tomentypnum nitens (Hedw.) Loeske";"Viltnerfmos";NA;NA;"Tomentypnum nitens"
"4755";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Dactylorhiza incarnata (L.) Soó";"Vleeskleurige orchis";"INBSYS0000016896";NA;"Dactylorhiza incarnata"
"4756";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Eleocharis quinqueflora (F.X. Hartm.) O. Schwartz";"Armbloemige waterbies";"INBSYS0000009859";NA;"Eleocharis quinqueflora"
"4757";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Epipactis palustris (L.) Crantz";"Moeraswespenorchis";"INBSYS0000016932";NA;"Epipactis palustris"
"4758";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Pedicularis palustris L.";"Moeraskartelblad";"INBSYS0000014553";NA;"Pedicularis palustris"
"4759";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Carex flava L.";"Gele zegge";"INBSYS0000013688";NA;"Carex flava"
"4760";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Liparis loeselii (L.) L.C.M. Rich.";"Groenknolorchis";"INBSYS0000009379";NA;"Liparis loeselii"
"4761";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Fissidens adianthoides Hedw.";"Groot vedermos";NA;NA;"Fissidens adianthoides"
"4762";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Palustriella commutata (Hedw.) Ochyra";"Geveerd diknerfmos";NA;NA;"Palustriella commutata"
"4763";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Schoenus nigricans L.";"Knopbies";"INBSYS0000013679";NA;"Schoenus nigricans"
"4764";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Juncus subnodulosus Schrank";"Paddenrus";"INBSYS0000013621";NA;"Juncus subnodulosus"
"4765";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Carex pulicaris L.";"Vlozegge";"INBSYS0000013714";NA;"Carex pulicaris"
"4766";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Aneura pinguis (L.) Dumort.";"Echt vetmos";NA;NA;"Aneura pinguis"
"4767";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Scorpidium revolvens (Sw.) Touw & Rubers";"Purper schorpioenmos";NA;NA;"Scorpidium revolvens"
"4768";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Juncus alpinoarticulatus Chaix";"Alpenrus";"INBSYS0000013623";NA;"Juncus alpinoarticulatus"
"4769";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Campylium stellatum (Hedw.) J. Lange & C. Jens.";"Sterrengoudmos";NA;NA;"Campylium stellatum"
"4770";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Ctenidium molluscum (Hedw.) Mitt.";"Kammos";NA;NA;"Ctenidium molluscum"
"4771";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Carex hostiana DC.";"Blonde zegge";"INBSYS0000013686";NA;"Carex hostiana"
"4772";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Triglochin palustris L.";"Moeraszoutgras";"INBSYS0000016259";NA;"Triglochin palustris"
"4773";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Carex lepidocarpa Tausch";"Schubzegge";"INBSYS0000015988";NA;"Carex lepidocarpa"
"4774";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Scorpidium cossonii (Schimp.) Hedenäs";"Groen schorpioenmos";NA;NA;"Scorpidium cossonii"
"4775";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Campyliadelphus elodes (Lindb.) Kanda";"Tenger goudmos";NA;NA;"Campyliadelphus elodes"
"4776";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Gymnadenia conopsea (L.) R. Brown";"Grote muggenorchis";"INBSYS0000009581";NA;"Gymnadenia conopsea"
"4777";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Hamatocaulis vernicosus (Mitt.) Hedenäs";"Geel schorpioenmos";NA;NA;"Hamatocaulis vernicosus"
"4778";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Carex diandra Schrank";"Ronde zegge";"INBSYS0000013708";NA;"Carex diandra"
"4779";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Carex dioica L.";"Tweehuizige zegge";"INBSYS0000016854";NA;"Carex dioica"
"4780";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Parnassia palustris L.";"Parnassia";"INBSYS0000014264";NA;"Parnassia palustris"
"4781";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Eriophorum latifolium Hoppe";"Breed wollegras";"INBSYS0000013664";NA;"Eriophorum latifolium"
"4782";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Pseudocalliergon lycopodioides (Brid.) Hedenäs";"Wolfsklauwmos";NA;NA;"Pseudocalliergon lycopodioides"
"4783";"Versie 3";"7230";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1881;NA;NA;"Eriophorum gracile Koch ex Roth";"Slank wollegras";"INBSYS0000013663";NA;"Eriophorum gracile"
"4784";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Anagallis tenella (L.) L.";"Teer guichelheil";"INBSYS0000014464";NA;"Anagallis tenella"
"4785";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Preissia quadrata (Scop.) Nees";"Vierkantmos";NA;NA;"Preissia quadrata"
"4786";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Bryum pseudotriquetrum (Hedw.) Gaertn., Meyer & Scherb.";"Veenknikmos";NA;NA;"Bryum pseudotriquetrum"
"4787";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Tomentypnum nitens (Hedw.) Loeske";"Viltnerfmos";NA;NA;"Tomentypnum nitens"
"4788";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Dactylorhiza incarnata (L.) Soó";"Vleeskleurige orchis";"INBSYS0000016896";NA;"Dactylorhiza incarnata"
"4789";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Eleocharis quinqueflora (F.X. Hartm.) O. Schwartz";"Armbloemige waterbies";"INBSYS0000009859";NA;"Eleocharis quinqueflora"
"4790";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Epipactis palustris (L.) Crantz";"Moeraswespenorchis";"INBSYS0000016932";NA;"Epipactis palustris"
"4791";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Pedicularis palustris L.";"Moeraskartelblad";"INBSYS0000014553";NA;"Pedicularis palustris"
"4792";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Carex flava L.";"Gele zegge";"INBSYS0000013688";NA;"Carex flava"
"4793";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Liparis loeselii (L.) L.C.M. Rich.";"Groenknolorchis";"INBSYS0000009379";NA;"Liparis loeselii"
"4794";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Fissidens adianthoides Hedw.";"Groot vedermos";NA;NA;"Fissidens adianthoides"
"4795";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Palustriella commutata (Hedw.) Ochyra";"Geveerd diknerfmos";NA;NA;"Palustriella commutata"
"4796";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Schoenus nigricans L.";"Knopbies";"INBSYS0000013679";NA;"Schoenus nigricans"
"4797";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Juncus subnodulosus Schrank";"Paddenrus";"INBSYS0000013621";NA;"Juncus subnodulosus"
"4798";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Carex pulicaris L.";"Vlozegge";"INBSYS0000013714";NA;"Carex pulicaris"
"4799";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Aneura pinguis (L.) Dumort.";"Echt vetmos";NA;NA;"Aneura pinguis"
"4800";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Scorpidium revolvens (Sw.) Touw & Rubers";"Purper schorpioenmos";NA;NA;"Scorpidium revolvens"
"4801";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Juncus alpinoarticulatus Chaix";"Alpenrus";"INBSYS0000013623";NA;"Juncus alpinoarticulatus"
"4802";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Campylium stellatum (Hedw.) J. Lange & C. Jens.";"Sterrengoudmos";NA;NA;"Campylium stellatum"
"4803";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Ctenidium molluscum (Hedw.) Mitt.";"Kammos";NA;NA;"Ctenidium molluscum"
"4804";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Carex hostiana DC.";"Blonde zegge";"INBSYS0000013686";NA;"Carex hostiana"
"4805";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Triglochin palustris L.";"Moeraszoutgras";"INBSYS0000016259";NA;"Triglochin palustris"
"4806";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Carex lepidocarpa Tausch";"Schubzegge";"INBSYS0000015988";NA;"Carex lepidocarpa"
"4807";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Scorpidium cossonii (Schimp.) Hedenäs";"Groen schorpioenmos";NA;NA;"Scorpidium cossonii"
"4808";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Campyliadelphus elodes (Lindb.) Kanda";"Tenger goudmos";NA;NA;"Campyliadelphus elodes"
"4809";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Gymnadenia conopsea (L.) R. Brown";"Grote muggenorchis";"INBSYS0000009581";NA;"Gymnadenia conopsea"
"4810";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Hamatocaulis vernicosus (Mitt.) Hedenäs";"Geel schorpioenmos";NA;NA;"Hamatocaulis vernicosus"
"4811";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Carex diandra Schrank";"Ronde zegge";"INBSYS0000013708";NA;"Carex diandra"
"4812";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Carex dioica L.";"Tweehuizige zegge";"INBSYS0000016854";NA;"Carex dioica"
"4813";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Parnassia palustris L.";"Parnassia";"INBSYS0000014264";NA;"Parnassia palustris"
"4814";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Eriophorum latifolium Hoppe";"Breed wollegras";"INBSYS0000013664";NA;"Eriophorum latifolium"
"4815";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Pseudocalliergon lycopodioides (Brid.) Hedenäs";"Wolfsklauwmos";NA;NA;"Pseudocalliergon lycopodioides"
"4816";"Versie 3";"7230";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";1881;NA;NA;"Eriophorum gracile Koch ex Roth";"Slank wollegras";"INBSYS0000013663";NA;"Eriophorum gracile"
"4817";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Ranunculus bulbosus L.";"Knolboterbloem";"INBSYS0000013819";NA;"Ranunculus bulbosus"
"4818";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Trifolium campestre Schreb.";"Liggende klaver";"INBSYS0000017209";NA;"Trifolium campestre"
"4819";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Verbascum nigrum L.";"Zwarte toorts";"INBSYS0000014518";NA;"Verbascum nigrum"
"4820";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Thymus pulegioides L.";"Grote tijm";"INBSYS0000014585";NA;"Thymus pulegioides"
"4821";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Trifolium striatum L.";"Gestreepte klaver";"INBSYS0000014129";NA;"Trifolium striatum"
"4822";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Sedum sexangulare L.";"Zacht vetkruid";"INBSYS0000014252";NA;"Sedum sexangulare"
"4823";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Petrorhagia prolifera (L.) P.W. Ball et Heywood";"Mantelanjer";"INBSYS0000009068";NA;"Petrorhagia prolifera"
"4824";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Cardaminopsis arenosa (L.) Hayek";"Rozetsteenkers";"INBSYS0000015983";NA;"Cardaminopsis arenosa"
"4825";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Rumex thyrsiflorus Fingerh.";"Geoorde zuring";"INBSYS0000016635";NA;"Rumex thyrsiflorus"
"4826";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Vicia lathyroides L.";"Lathyruswikke";"INBSYS0000014167";NA;"Vicia lathyroides"
"4827";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Sedum album L.";"Wit vetkruid";"INBSYS0000014250";NA;"Sedum album"
"4828";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Galium verum L.";"Geel walstro";"INBSYS0000014655";NA;"Galium verum"
"4829";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Poa compressa L.";"Plat beemdgras";"INBSYS0000013738";NA;"Poa compressa"
"4830";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Saponaria officinalis L.";"Zeepkruid";"INBSYS0000014001";NA;"Saponaria officinalis"
"4831";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Eryngium campestre L.";"Kruisdistel";"INBSYS0000014310";NA;"Eryngium campestre"
"4832";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Salvia pratensis L.";"Veldsalie";"INBSYS0000014592";NA;"Salvia pratensis"
"4833";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Cerastium semidecandrum L.";"Zandhoornbloem";"INBSYS0000014008";NA;"Cerastium semidecandrum"
"4834";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Geranium rotundifolium L.";"Ronde ooievaarsbek";"INBSYS0000014086";NA;"Geranium rotundifolium"
"4835";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Potentilla neumanniana Reichenb.";"Voorjaarsganzerik";"INBSYS0000008901";NA;"Potentilla neumanniana"
"4836";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Rhinanthus minor L.";"Kleine ratelaar";"INBSYS0000014555";NA;"Rhinanthus minor"
"4837";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Sedum rupestre L.";"Tripmadam";"INBSYS0000014254";NA;"Sedum rupestre"
"4838";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Medicago falcata L.";"Sikkelklaver";"INBSYS0000016123";NA;"Medicago falcata"
"4839";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Euphorbia cyparissias L.";"Cipreswolfsmelk";"INBSYS0000014373";NA;"Euphorbia cyparissias"
"4840";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Poa bulbosa L.";"Knolbeemdgras";"INBSYS0000013736";NA;"Poa bulbosa"
"4841";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Veronica teucrium L.";"Brede ereprijs";"INBSYS0000016266";NA;"Veronica teucrium"
"4842";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Sanguisorba minor Scop.";"Kleine pimpernel";"INBSYS0000014894";NA;"Sanguisorba minor"
"4843";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Rhinanthus alectorolophus (Scop.) Pollich";"Harige ratelaar";"INBSYS0000016633";NA;"Rhinanthus alectorolophus"
"4844";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Homalothecium lutescens (Hedw.) H. Robins.";"Smaragdmos";NA;NA;"Homalothecium lutescens"
"4845";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Sedum telephium L.";"Hemelsleutel";"INBSYS0000014248";NA;"Sedum telephium"
"4846";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Carduus nutans L.";"Knikkende distel";"INBSYS0000014769";NA;"Carduus nutans"
"4847";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Carex caryophyllea Latourr.";"Voorjaarszegge";"INBSYS0000016852";NA;"Carex caryophyllea"
"4848";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Malva moschata L.";"Muskuskaasjeskruid";"INBSYS0000014063";NA;"Malva moschata"
"4849";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Potentilla argentea L.";"Viltganzerik";"INBSYS0000014196";NA;"Potentilla argentea"
"4850";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Trifolium subterraneum L.";"Onderaardse klaver";"INBSYS0000014131";NA;"Trifolium subterraneum"
"4851";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Lepidium heterophyllum Benth.";"Rozetkruidkers";"INBSYS0000013894";NA;"Lepidium heterophyllum"
"4852";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Galeopsis angustifolia Ehrh. ex Hoffmann";"Smalle raai";"INBSYS0000009643";NA;"Galeopsis angustifolia"
"4853";"Versie 3";"6120";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2028;NA;NA;"Cynodon dactylon (L.) Pers.";"Handjesgras";"INBSYS0000013801";NA;"Cynodon dactylon"
"4854";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Ranunculus bulbosus L.";"Knolboterbloem";"INBSYS0000013819";NA;"Ranunculus bulbosus"
"4855";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Trifolium campestre Schreb.";"Liggende klaver";"INBSYS0000017209";NA;"Trifolium campestre"
"4856";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Verbascum nigrum L.";"Zwarte toorts";"INBSYS0000014518";NA;"Verbascum nigrum"
"4857";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Thymus pulegioides L.";"Grote tijm";"INBSYS0000014585";NA;"Thymus pulegioides"
"4858";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Trifolium striatum L.";"Gestreepte klaver";"INBSYS0000014129";NA;"Trifolium striatum"
"4859";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Sedum sexangulare L.";"Zacht vetkruid";"INBSYS0000014252";NA;"Sedum sexangulare"
"4860";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Petrorhagia prolifera (L.) P.W. Ball et Heywood";"Mantelanjer";"INBSYS0000009068";NA;"Petrorhagia prolifera"
"4861";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Cardaminopsis arenosa (L.) Hayek";"Rozetsteenkers";"INBSYS0000015983";NA;"Cardaminopsis arenosa"
"4862";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Rumex thyrsiflorus Fingerh.";"Geoorde zuring";"INBSYS0000016635";NA;"Rumex thyrsiflorus"
"4863";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Vicia lathyroides L.";"Lathyruswikke";"INBSYS0000014167";NA;"Vicia lathyroides"
"4864";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Sedum album L.";"Wit vetkruid";"INBSYS0000014250";NA;"Sedum album"
"4865";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Galium verum L.";"Geel walstro";"INBSYS0000014655";NA;"Galium verum"
