HabCode;Omschrijving;WetNaam;Versie3;Versie2
91E0_vm;invasieve_exoten_boomEnStruiklaag;Larix x marschlinsii Coaz.;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Picea;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Picea abies (L.) Karst.;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bong.) Carr.;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bongard) Carriere;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. laricio Maire;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. nigra;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pinus pinaster Ait.;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pinus strobus L.;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pseudotsuga;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Pseudotsuga menziesii (Mirb.) Franco;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Thuja;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Thuja occidentalis L.;1;
91E0_vm;invasieve_exoten_boomEnStruiklaag;Thuja plicata Donn ex D. Don;1;
91E0_vm;invasieve_exoten_kruidlaag;Ailanthus altissima (Mill.) Swingle;0;
91E0_vm;invasieve_exoten_kruidlaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
91E0_vm;invasieve_exoten_kruidlaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
91E0_vm;invasieve_exoten_kruidlaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
91E0_vm;invasieve_exoten_kruidlaag;Heracleum mantegazzianum Somm. et Lev.;1;
91E0_vm;invasieve_exoten_kruidlaag;Impatiens balfourii Hook. f.;1;
91E0_vm;invasieve_exoten_kruidlaag;Impatiens capensis Meerb.;1;
91E0_vm;invasieve_exoten_kruidlaag;Impatiens glandulifera Royle;1;1
91E0_vm;invasieve_exoten_kruidlaag;Mimulus guttatus DC.;1;1
91E0_vm;invasieve_exoten_kruidlaag;Prunus serotina Ehrh.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Quercus rubra L.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Abies;0;
91E0_vm;invasieve_exoten_kruidlaag;Abies alba Mill.;0;
91E0_vm;invasieve_exoten_kruidlaag;Abies grandis (Dougl. Ex D. Don) Lindl.;0;
91E0_vm;invasieve_exoten_kruidlaag;Abies nordmanniana (Steven) Spach;0;
91E0_vm;invasieve_exoten_kruidlaag;Chamaecyparis;0;
91E0_vm;invasieve_exoten_kruidlaag;Chamaecyparis lawsoniana (A.Murray) Parl.;0;
91E0_vm;invasieve_exoten_kruidlaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;0;
91E0_vm;invasieve_exoten_kruidlaag;Larix;0;1
91E0_vm;invasieve_exoten_kruidlaag;Larix decidua Mill.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Larix kaempferi (Lambert) Carr.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Larix x marschlinsii Coaz.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Picea;0;1
91E0_vm;invasieve_exoten_kruidlaag;Picea abies (L.) Karst.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Picea sitchensis (Bong.) Carr.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Picea sitchensis (Bongard) Carriere;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pinus nigra Arnold;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. laricio Maire;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. nigra;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pinus pinaster Ait.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pinus strobus L.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pseudotsuga;0;1
91E0_vm;invasieve_exoten_kruidlaag;Pseudotsuga menziesii (Mirb.) Franco;0;1
91E0_vm;invasieve_exoten_kruidlaag;Thuja;0;1
91E0_vm;invasieve_exoten_kruidlaag;Thuja occidentalis L.;0;1
91E0_vm;invasieve_exoten_kruidlaag;Thuja plicata Donn ex D. Don;0;1
91E0_vm;sleutelsoorten_boomlaag;Alnus glutinosa (L.) Gaertn.;1;
91E0_vm;sleutelsoorten_boomlaag;Betula pendula Roth;1;
91E0_vm;sleutelsoorten_boomlaag;Betula pubescens Ehrh.;1;
91E0_vm;sleutelsoorten_boomlaag;Frangula alnus Mill.;1;
91E0_vm;sleutelsoorten_boomlaag;Fraxinus excelsior L.;1;
91E0_vm;sleutelsoorten_boomlaag;Ribes nigrum L.;1;
91E0_vm;sleutelsoorten_boomlaag;Salix aurita L.;1;
91E0_vm;sleutelsoorten_boomlaag;Salix cinerea L.;1;
91E0_vm;sleutelsoorten_boomlaag;Sorbus aucuparia L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Calla palustris L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Caltha palustris L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Carex elata All.;1;
91E0_vm;sleutelsoorten_kruidlaag;Carex elongata L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Carex paniculata L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Carex pseudocyperus L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Dryopteris cristata (L.) A. Gray;1;
91E0_vm;sleutelsoorten_kruidlaag;Galium palustre L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Iris pseudacorus L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Lycopus europaeus L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Lysimachia vulgaris L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Scutellaria galericulata L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Solanum dulcamara L.;1;
91E0_vm;sleutelsoorten_kruidlaag;Thelypteris palustris Schott;1;
91E0_vm;verruiging;Galium aparine L.;1;
91E0_vm;verruiging;Glechoma hederacea L.;1;
91E0_vm;verruiging;Juncus effusus L.;1;
91E0_vm;verruiging;Polygonum hydropiper L.;1;
91E0_vm;verruiging;Rubus fruticosus groep;1;
91E0_vm;verruiging;Rubus fruticosus L.;1;
91E0_vm;verruiging;Sambucus nigra L.;1;
91E0_vm;verruiging;Urtica dioica L.;1;
91E0_vm;verruiging_GewoneBraam;Rubus fruticosus groep;1;
91E0_vm;verruiging_GewoneBraam;Rubus fruticosus L.;1;
91E0_vm;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Galium aparine L.;1;
91E0_vm;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Glechoma hederacea L.;1;
91E0_vm;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Sambucus nigra L.;1;
91E0_vm;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Urtica dioica L.;1;
91E0_vm;verruiging_Waterpeper_Pitrus;Juncus effusus L.;1;
91E0_vm;verruiging_Waterpeper_Pitrus;Polygonum hydropiper L.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Ailanthus altissima (Mill.) Swingle;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Heracleum mantegazzianum Somm. et Lev.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Impatiens balfourii Hook. f.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Impatiens capensis Meerb.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Impatiens glandulifera Royle;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Mimulus guttatus DC.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Prunus serotina Ehrh.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Quercus rubra L.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Abies;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Abies alba Mill.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Abies grandis (Dougl. Ex D. Don) Lindl.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Abies nordmanniana (Steven) Spach;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Chamaecyparis;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Chamaecyparis lawsoniana (A.Murray) Parl.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Larix;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Larix decidua Mill.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Larix kaempferi (Lambert) Carr.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Larix x marschlinsii Coaz.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Picea;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Picea abies (L.) Karst.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bong.) Carr.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bongard) Carriere;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. laricio Maire;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. nigra;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pinus pinaster Ait.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pinus strobus L.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pseudotsuga;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Pseudotsuga menziesii (Mirb.) Franco;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Thuja;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Thuja occidentalis L.;1;
91E0_vn;invasieve_exoten_boomEnStruiklaag;Thuja plicata Donn ex D. Don;1;
91E0_vn;invasieve_exoten_kruidlaag;Ailanthus altissima (Mill.) Swingle;0;
91E0_vn;invasieve_exoten_kruidlaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
91E0_vn;invasieve_exoten_kruidlaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
91E0_vn;invasieve_exoten_kruidlaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
91E0_vn;invasieve_exoten_kruidlaag;Heracleum mantegazzianum Somm. et Lev.;1;
91E0_vn;invasieve_exoten_kruidlaag;Impatiens balfourii Hook. f.;1;
91E0_vn;invasieve_exoten_kruidlaag;Impatiens capensis Meerb.;1;
91E0_vn;invasieve_exoten_kruidlaag;Impatiens glandulifera Royle;1;1
91E0_vn;invasieve_exoten_kruidlaag;Mimulus guttatus DC.;1;1
91E0_vn;invasieve_exoten_kruidlaag;Prunus serotina Ehrh.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Quercus rubra L.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Abies;0;
91E0_vn;invasieve_exoten_kruidlaag;Abies alba Mill.;0;
91E0_vn;invasieve_exoten_kruidlaag;Abies grandis (Dougl. Ex D. Don) Lindl.;0;
91E0_vn;invasieve_exoten_kruidlaag;Abies nordmanniana (Steven) Spach;0;
91E0_vn;invasieve_exoten_kruidlaag;Chamaecyparis;0;
91E0_vn;invasieve_exoten_kruidlaag;Chamaecyparis lawsoniana (A.Murray) Parl.;0;
91E0_vn;invasieve_exoten_kruidlaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;0;
91E0_vn;invasieve_exoten_kruidlaag;Larix;0;1
91E0_vn;invasieve_exoten_kruidlaag;Larix decidua Mill.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Larix kaempferi (Lambert) Carr.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Larix x marschlinsii Coaz.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Picea;0;1
91E0_vn;invasieve_exoten_kruidlaag;Picea abies (L.) Karst.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Picea sitchensis (Bong.) Carr.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Picea sitchensis (Bongard) Carriere;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pinus nigra Arnold;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. laricio Maire;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. nigra;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pinus pinaster Ait.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pinus strobus L.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pseudotsuga;0;1
91E0_vn;invasieve_exoten_kruidlaag;Pseudotsuga menziesii (Mirb.) Franco;0;1
91E0_vn;invasieve_exoten_kruidlaag;Thuja;0;1
91E0_vn;invasieve_exoten_kruidlaag;Thuja occidentalis L.;0;1
91E0_vn;invasieve_exoten_kruidlaag;Thuja plicata Donn ex D. Don;0;1
91E0_vn;sleutelsoorten_boomlaag;Alnus glutinosa (L.) Gaertn.;1;
91E0_vn;sleutelsoorten_boomlaag;Betula pubescens Ehrh.;1;
91E0_vn;sleutelsoorten_boomlaag;Ribes nigrum L.;1;
91E0_vn;sleutelsoorten_boomlaag;Ribes rubrum L.;1;
91E0_vn;sleutelsoorten_boomlaag;Salix caprea groep;1;
91E0_vn;sleutelsoorten_boomlaag;Salix caprea L.;1;
91E0_vn;sleutelsoorten_boomlaag;Sambucus nigra L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Carex acutiformis Ehrh.;1;
91E0_vn;sleutelsoorten_kruidlaag;Carex riparia Curt.;1;
91E0_vn;sleutelsoorten_kruidlaag;Cirsium oleraceum (L.) Scop.;1;
91E0_vn;sleutelsoorten_kruidlaag;Cirsium palustre (L.) Scop.;1;
91E0_vn;sleutelsoorten_kruidlaag;Filipendula ulmaria (L.) Maxim.;1;
91E0_vn;sleutelsoorten_kruidlaag;Galium palustre L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Galium palustre subsp. palustre;1;
91E0_vn;sleutelsoorten_kruidlaag;Humulus lupulus L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Iris pseudacorus L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Lycopus europaeus L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Lysimachia nummularia L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Lysimachia vulgaris L.;1;
91E0_vn;sleutelsoorten_kruidlaag;Peucedanum palustre (L.) Moench;1;
91E0_vn;sleutelsoorten_kruidlaag;Phragmites australis (Cav.) Steud.;1;
91E0_vn;sleutelsoorten_kruidlaag;Solanum dulcamara L.;1;
91E0_vn;verruiging;Galium aparine L.;1;
91E0_vn;verruiging;Glechoma hederacea L.;1;
91E0_vn;verruiging;Juncus effusus L.;1;
91E0_vn;verruiging;Polygonum hydropiper L.;1;
91E0_vn;verruiging;Rubus fruticosus groep;1;
91E0_vn;verruiging;Rubus fruticosus L.;1;
91E0_vn;verruiging;Sambucus nigra L.;1;
91E0_vn;verruiging;Urtica dioica L.;1;
91E0_vn;verruiging_GewoneBraam;Rubus fruticosus groep;1;
91E0_vn;verruiging_GewoneBraam;Rubus fruticosus L.;1;
91E0_vn;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Galium aparine L.;1;
91E0_vn;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Glechoma hederacea L.;1;
91E0_vn;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Sambucus nigra L.;1;
91E0_vn;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Urtica dioica L.;1;
91E0_vn;verruiging_Waterpeper_Pitrus;Juncus effusus L.;1;
91E0_vn;verruiging_Waterpeper_Pitrus;Polygonum hydropiper L.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Ailanthus altissima (Mill.) Swingle;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Impatiens balfourii Hook. f.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Impatiens capensis Meerb.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Impatiens glandulifera Royle;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Mimulus guttatus DC.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Prunus serotina Ehrh.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Quercus rubra L.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Abies;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Abies alba Mill.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Abies grandis (Dougl. Ex D. Don) Lindl.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Abies nordmanniana (Steven) Spach;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Chamaecyparis;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Chamaecyparis lawsoniana (A.Murray) Parl.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Larix;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Larix decidua Mill.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Larix kaempferi (Lambert) Carr.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Larix x marschlinsii Coaz.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Picea;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Picea abies (L.) Karst.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bong.) Carr.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bongard) Carriere;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. laricio Maire;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. nigra;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pinus pinaster Ait.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pinus strobus L.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pseudotsuga;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Pseudotsuga menziesii (Mirb.) Franco;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Thuja;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Thuja occidentalis L.;1;
91E0_vo;invasieve_exoten_boomEnStruiklaag;Thuja plicata Donn ex D. Don;1;
91E0_vo;invasieve_exoten_kruidlaag;Ailanthus altissima (Mill.) Swingle;0;
91E0_vo;invasieve_exoten_kruidlaag;Impatiens balfourii Hook. f.;1;
91E0_vo;invasieve_exoten_kruidlaag;Impatiens capensis Meerb.;1;
91E0_vo;invasieve_exoten_kruidlaag;Impatiens glandulifera Royle;1;1
91E0_vo;invasieve_exoten_kruidlaag;Mimulus guttatus DC.;1;1
91E0_vo;invasieve_exoten_kruidlaag;Prunus serotina Ehrh.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Quercus rubra L.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Abies;0;
91E0_vo;invasieve_exoten_kruidlaag;Abies alba Mill.;0;
91E0_vo;invasieve_exoten_kruidlaag;Abies grandis (Dougl. Ex D. Don) Lindl.;0;
91E0_vo;invasieve_exoten_kruidlaag;Abies nordmanniana (Steven) Spach;0;
91E0_vo;invasieve_exoten_kruidlaag;Chamaecyparis;0;
91E0_vo;invasieve_exoten_kruidlaag;Chamaecyparis lawsoniana (A.Murray) Parl.;0;
91E0_vo;invasieve_exoten_kruidlaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;0;
91E0_vo;invasieve_exoten_kruidlaag;Larix;0;1
91E0_vo;invasieve_exoten_kruidlaag;Larix decidua Mill.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Larix kaempferi (Lambert) Carr.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Larix x marschlinsii Coaz.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Picea;0;1
91E0_vo;invasieve_exoten_kruidlaag;Picea abies (L.) Karst.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Picea sitchensis (Bong.) Carr.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Picea sitchensis (Bongard) Carriere;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pinus nigra Arnold;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. laricio Maire;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. nigra;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pinus pinaster Ait.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pinus strobus L.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pseudotsuga;0;1
91E0_vo;invasieve_exoten_kruidlaag;Pseudotsuga menziesii (Mirb.) Franco;0;1
91E0_vo;invasieve_exoten_kruidlaag;Thuja;0;1
91E0_vo;invasieve_exoten_kruidlaag;Thuja occidentalis L.;0;1
91E0_vo;invasieve_exoten_kruidlaag;Thuja plicata Donn ex D. Don;0;1
91E0_vo;sleutelsoorten_boomlaag;Alnus glutinosa (L.) Gaertn.;1;
91E0_vo;sleutelsoorten_boomlaag;Betula pendula Roth;1;
91E0_vo;sleutelsoorten_boomlaag;Betula pubescens Ehrh.;1;
91E0_vo;sleutelsoorten_boomlaag;Frangula alnus Mill.;1;
91E0_vo;sleutelsoorten_boomlaag;Quercus robur L.;1;
91E0_vo;sleutelsoorten_boomlaag;Quercus x rosacea Bechst.;1;
91E0_vo;sleutelsoorten_boomlaag;Salix aurita L.;1;
91E0_vo;sleutelsoorten_boomlaag;Salix caprea L.;1;
91E0_vo;sleutelsoorten_boomlaag;Salix cinerea L.;1;
91E0_vo;sleutelsoorten_boomlaag;Sorbus aucuparia L.;1;
91E0_vo;sleutelsoorten_boomlaag;Viburnum opulus L.;1;
91E0_vo;sleutelsoorten_kruidlaag;Calamagrostis canescens (Weber) Roth;1;
91E0_vo;sleutelsoorten_kruidlaag;Carex canescens L. nom.ambig.;1;
91E0_vo;sleutelsoorten_kruidlaag;Carex echinata Murray;1;
91E0_vo;sleutelsoorten_kruidlaag;Epilobium palustre L.;1;
91E0_vo;sleutelsoorten_kruidlaag;Myrica gale L.;1;
91E0_vo;sleutelsoorten_kruidlaag;Osmunda regalis L.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum auriculatum Schimp.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum capillifolium (Ehrh.) Hedw.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum compactum Lam. & DC.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum cuspidatum Ehrh. ex Hoffm.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum denticulatum Brid.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum fallax (H.Klinggr.) H.Klinggr.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum fimbriatum Wilson;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum flexuosum Dozy & Molk.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum magellanicum Brid.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum palustre L.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum papillosum Lindb.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum rubellum Wilson;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum squarrosum Crome;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum subnitens Russow & Warnst.;1;
91E0_vo;sleutelsoorten_kruidlaag;Sphagnum subsecundum Nees;1;
91E0_vo;sleutelsoorten_kruidlaag;Viola palustris L.;1;
91E0_vo;verruiging;Carex remota Jusl. ex L.;1;
91E0_vo;verruiging;Dryopteris dilatata (Hoffmann) A. Gray;1;
91E0_vo;verruiging;Galium aparine L.;1;
91E0_vo;verruiging;Glechoma hederacea L.;1;
91E0_vo;verruiging;Holcus lanatus L.;1;
91E0_vo;verruiging;Holcus mollis L.;1;
91E0_vo;verruiging;Juncus effusus L.;1;
91E0_vo;verruiging;Molinia caerulea (L.) Moench;1;
91E0_vo;verruiging;Polygonum hydropiper L.;1;
91E0_vo;verruiging;Rubus fruticosus groep;1;
91E0_vo;verruiging;Rubus fruticosus L.;1;
91E0_vo;verruiging;Rubus idaeus L.;1;
91E0_vo;verruiging;Sambucus nigra L.;1;
91E0_vo;verruiging;Urtica dioica L.;1;
91E0_vo;verruiging_BredeStekelvaren_Witbol;Dryopteris dilatata (Hoffmann) A. Gray;1;
91E0_vo;verruiging_BredeStekelvaren_Witbol;Holcus lanatus L.;1;
91E0_vo;verruiging_BredeStekelvaren_Witbol;Holcus mollis L.;1;
91E0_vo;verruiging_GewoneBraam;Rubus fruticosus groep;1;
91E0_vo;verruiging_GewoneBraam;Rubus fruticosus L.;1;
91E0_vo;verruiging_GewoneVlier;Sambucus nigra L.;1;
91E0_vo;verruiging_GroteBrandnetel;Urtica dioica L.;1;
91E0_vo;verruiging_Hondsdraf;Glechoma hederacea L.;1;
91E0_vo;verruiging_IjleZegge;Carex remota Jusl. ex L.;1;
91E0_vo;verruiging_Kleefkruid;Galium aparine L.;1;
91E0_vo;verruiging_Pijpenstrootje;Molinia caerulea (L.) Moench;1;
91E0_vo;verruiging_Pitrus;Juncus effusus L.;1;
91E0_vo;verruiging_Waterpeper;Polygonum hydropiper L.;1;
91F0;invasieve_exoten;Ailanthus altissima (Mill.) Swingle;1;
91F0;invasieve_exoten;Buddleja;1;
91F0;invasieve_exoten;Buddleja davidii Franch.;1;
91F0;invasieve_exoten;Buddleja variabilis Hemsl.;1;
91F0;invasieve_exoten;Duchesnea indica (Andrews) Focke;1;
91F0;invasieve_exoten;Fallopia japonica (Houtt.) Ronse Decraene;1;
91F0;invasieve_exoten;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
91F0;invasieve_exoten;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
91F0;invasieve_exoten;Heracleum mantegazzianum Somm. et Lev.;1;
91F0;invasieve_exoten;Impatiens balfourii Hook. f.;1;
91F0;invasieve_exoten;Impatiens capensis Meerb.;1;
91F0;invasieve_exoten;Impatiens glandulifera Royle;1;
91F0;invasieve_exoten;Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud;1;
91F0;invasieve_exoten;Mimulus guttatus DC.;1;
91F0;invasieve_exoten;Prunus serotina Ehrh.;1;
91F0;invasieve_exoten;Quercus rubra L.;1;
91F0;invasieve_exoten;Rhododendron;1;
91F0;invasieve_exoten;Rhododendron ponticum L.;1;
91F0;invasieve_exoten;Robinia pseudoacacia L.;1;
91F0;invasieve_exoten;Rosa rugosa Thunb.;1;
