"ID";"IDPlots";"Kenmerk";"Waarde";"Vegetatielaag";"TypeKenmerk";"Type";"Invoertype";"Eenheid"
"IV2017100113000108";"gb_02";"Geranium molle L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Veronica arvensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Lolium perenne L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Trifolium campestre Schreb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Convolvulus arvensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Ornithopus perpusillus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Galium verum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Poa pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Trifolium subterraneum L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Trifolium striatum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Aphanes inexspectata W. Lippert";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Brachythecium rutabulum (Hedw.) Schimp.";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000108";"gb_02";"Eurhynchium praelongum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Plantago major L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Trifolium repens L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Eupatorium cannabinum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Mentha aquatica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Pulicaria dysenterica (L.) Bernh.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Potentilla reptans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Prunella vulgaris L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Juncus articulatus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Agrostis stolonifera L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Carex trinervis Degl.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Samolus valerandi L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Salix repens L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Leontodon saxatilis Lam.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Carex flacca Schreb.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Parnassia palustris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Linum catharticum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Senecio jacobaea var. jacobaea";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Carex viridula Michaux";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Calliergonella cuspidata (Hedw.) Loeske";30;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000233";"hs_01";"Aneura pinguis (L.) Dumort.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Rosa pimpinellifolia L.";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Calamagrostis epigejos (L.) Roth";50;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Luzula campestris (L.) DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Tragopogon pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Hypochaeris radicata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Potentilla reptans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Crepis capillaris (L.) Wallr.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Rubus caesius L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Sedum acre L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Poa pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Ligustrum vulgare L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Avenula pubescens (Huds.) Dum.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Brachythecium rutabulum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Eurhynchium praelongum (Hedw.) Schimp.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Hypnum cupressiforme Hedw.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000248";"hs_06";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Rosa pimpinellifolia L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Rumex acetosella L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Bromus sterilis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Hieracium umbellatum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Hypochaeris radicata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Senecio jacobaea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Bromus hordeaceus auct. non L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Crepis capillaris (L.) Wallr.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Geranium molle L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Veronica arvensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Trifolium campestre Schreb.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Viola curtisii E. Forster";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Carex arenaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Sedum acre L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Poa pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Arenaria serpyllifolia L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Cerastium semidecandrum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Oenothera";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Myosotis ramosissima Rochel ex Schult.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Vicia lathyroides L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Saxifraga tridactylites L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Erodium cicutarium subsp. dunense Andreas";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Erophila verna (L.) Chevall.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Peltigera aphthosa auct. belg., non (L.) Willd.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000256";"hs_07";"Hypnum cupressiforme Hedw.";90;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Rosa pimpinellifolia L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Achillea millefolium L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Aira praecox L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Calamagrostis epigejos (L.) Roth";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Luzula campestris (L.) DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Hieracium umbellatum L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Hypochaeris radicata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Veronica chamaedrys L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Bromus hordeaceus auct. non L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Plantago lanceolata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Trifolium campestre Schreb.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Rubus caesius L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Galium verum L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Carex arenaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Silene nutans L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Thalictrum minus subsp. dunense (Dum.) Rouy et Fouc.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Hippophae rhamnoides L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Koeleria macrantha (Ledeb.) Schult.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Polygala vulgaris L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Poa pratensis L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Ligustrum vulgare L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Arenaria serpyllifolia L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Cerastium semidecandrum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Avenula pubescens (Huds.) Dum.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Dicranum scoparium Hedw.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Cladonia acuminata (Ach.) Norrl.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Hypnum cupressiforme Hedw.";20;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Homalothecium lutescens (Hedw.) H.Rob.";7;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Bryum";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Brachythecium";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Tortula ruralis (Hedw.) Gärtn.,Meyer & Scherb. var. ruraliformis (Besch.) Wild.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000235";"hs_02";"Hippophae rhamnoides L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Rosa pimpinellifolia L.";60;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Urtica dioica L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Calamagrostis epigejos (L.) Roth";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Calamagrostis epigejos (L.) Roth";70;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Potentilla reptans L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Moehringia trinervia (L.) Clairv.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Agrostis stolonifera L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Rubus caesius L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Poa pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Ligustrum vulgare L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Senecio sylvaticus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Brachythecium rutabulum (Hedw.) Schimp.";60;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Eurhynchium praelongum (Hedw.) Schimp.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Hypnum cupressiforme Hedw.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000252";"hs_06";"Ligustrum vulgare L.";2;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Rosa pimpinellifolia L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Achillea millefolium L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Vicia cracca L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Calamagrostis epigejos (L.) Roth";30;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Calamagrostis epigejos (L.) Roth";80;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Potentilla reptans L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Cirsium vulgare (Savi) Ten.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Rubus caesius L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Carex arenaria L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Ligustrum vulgare L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Brachythecium rutabulum (Hedw.) Schimp.";20;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Eurhynchium praelongum (Hedw.) Schimp.";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Lophocolea bidentata (L.) Dumort.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";2;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Rosa pimpinellifolia L.";1;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000254";"hs_06";"Ligustrum vulgare L.";12;"struiklaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Trifolium repens L.";40;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Festuca rubra L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Holcus lanatus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Luzula campestris (L.) DC.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Hypochaeris radicata L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Elymus repens (L.) Gould";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Senecio jacobaea L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Bromus hordeaceus auct. non L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Crepis capillaris (L.) Wallr.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Geranium molle L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Rubus caesius L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Galium verum L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Thalictrum minus subsp. dunense (Dum.) Rouy et Fouc.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Poa pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Arenaria serpyllifolia L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Taraxacum vulgare groep";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Avenula pubescens (Huds.) Dum.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Asparagus officinalis subsp. officinalis";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Pseudoscleropodium purum (Hedw.) M.Fleisch.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Plagiomnium affine (Blandow ex Funck) T.J.Kop.";4;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Tortula ruralis (Hedw.) Gärtn.,Meyer & Scherb. var. ruraliformis (Besch.) Wild.";1;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000259";"hs_08";"Rhynchostegium megapolitanum (Blandow ex F.Weber & D.Mohr) Schimp.";30;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Stellaria graminea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Anthoxanthum odoratum L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Aira praecox L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Rumex acetosella L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Festuca filiformis Pourr.";70;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Agrostis capillaris L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Luzula campestris (L.) DC.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Hypericum perforatum L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Hypochaeris radicata L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Jasione montana L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Ornithopus perpusillus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Carex arenaria L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Hypnum cupressiforme Hedw.";60;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000070";"dh_06";"Polytrichum";10;"moslaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Trifolium repens L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Festuca rubra L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Holcus lanatus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Stellaria graminea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Cerastium fontanum Baumg.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Anthoxanthum odoratum L.";4;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Rumex acetosella L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Agrostis capillaris L.";10;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Cynosurus cristatus L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Trifolium dubium Sibth.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Ranunculus bulbosus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Luzula campestris (L.) DC.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Trifolium arvense L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Phleum pratense L.";7;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Hypochaeris radicata L.";12;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Senecio jacobaea L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Bromus hordeaceus auct. non L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Crepis capillaris (L.) Wallr.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Plantago lanceolata L.";20;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Lolium perenne L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Ornithopus perpusillus L.";1;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
"IV2017100113000083";"dh_12";"Poa pratensis L.";2;"kruidlaag";"Soort_Latijn";"Percentage";NA;"%"
