"Scenario";"Meting";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021311505729";4598982;6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";FALSE;"zb";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021312171588";4598982;6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Atlantic";50;0,621739130434783;0,310869565217391
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111214650";4599942;6410;"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111214650";4599942;6410;"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120111463956";4599942;6410;"6410_ve";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Atlantic";100;1,5;1,5
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";FALSE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";FALSE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";NA;"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031108343898";471990;7140;"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Verstoring";"verbossing";FALSE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";TRUE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Structuur";"(korst)moslaag";FALSE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Vegetatie";"bedekking sleutel- en overige soorten";FALSE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031108343898";471990;7140;"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";TRUE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031108343898";471990;7140;"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"verbossing";FALSE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2018031109022283";471990;7140;"7140_meso";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Atlantic";100;6,17391304347826;6,17391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017010613424129";472065;1330;"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017010613314127";472065;1330;"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017010613424129";472065;1330;"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017010613424129";472065;1330;"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017010613314127";472065;1330;"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";63;5,18125;3,2641875
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022411275584";480306;6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022411275584";480306;6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017022412465341";480306;6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Atlantic";100;0,621739130434783;0,621739130434783
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";FALSE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";NA;"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513022196";482290;7140;"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";FALSE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Structuur";"(korst)moslaag";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Vegetatie";"bedekking sleutel- en overige soorten";FALSE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513022196";482290;7140;"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";TRUE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513022196";482290;7140;"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"vergrassing";FALSE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021513104974";482290;7140;"7140_meso";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020211023566";487606;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020211373000";487606;6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Buiten";"Atlantic";70;5,86666666666667;4,10666666666667
