"ID";"IDPlots";"Habitattype";"Versie";"Indicator";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Scenario"
"IV2017120114192219";2813697;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"23,9285584";"<=";"30";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"10,673686";">=";"10";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"2,9701";"<=";"10";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"60";"<=";"10";FALSE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"4";"<=";"10";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"29,253559312";"<=";"50";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2017120114192219";2813697;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"29,24634028744";">";"30";FALSE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"28,3875551896101";">=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"11";">=";"5";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"30";"<";"70";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"4,910698";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"29,24634028744";">=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"33,4004263263374";">=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"12";">=";"5";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"30";"<=";"50";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"6,81248404000001";"<=";"10";TRUE;NA
"IV2017120117414722";8158406;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"16,8368370688";">";"30";FALSE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"15,871071305728";">=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"8";">=";"5";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"10";"<=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"80,4";"<=";"30";FALSE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"70";"<";"70";FALSE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"1,99";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"2";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"16,8368370688";">=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"22,5424953511838";">=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"10";">=";"5";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"10";"<=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"2";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"70";"<=";"50";FALSE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"80";"<=";"30";FALSE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"1";"<=";"30";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"3,9502";"<=";"10";TRUE;NA
"IV2017120118231406";8121542;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"lage schijngrassen";"bedekking lage schijngrassen";"39,972716992";">";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten excl. pijpenstrootje";"44,6788559798272";">=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"9";">=";"5";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"2";"<";"70";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"vernatting";"bedekking vernatting";"2";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"verruiging";"bedekking verruiging";"5,92";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 2.0";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"levensvormen";"bedekking schijngrassen";"39,972716992";">=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"47,9485568759955";">=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"12";">=";"5";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"2";"<=";"50";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"vernatting";"bedekking vernatting";"2";"<=";"30";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"9,6832";"<=";"10";TRUE;NA
"IV2017120118520910";7072966;"6410_mo";"Versie 3";"verzuring";"bedekking verzuring";"0";"<=";"30";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"16,07883949";">=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"3";"<=";"30";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"4";"<=";"30";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"22,170974316184";">=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"4";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"3";"<=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"4";"<=";"50";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2018030220035638";1443378;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"9,62712737920001";">=";"10";FALSE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"4";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"1";"<=";"30";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"15,46755112";"<=";"30";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"7,7443591996";">=";"10";FALSE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"4";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"1";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"14,613688";"<=";"50";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"17";"<=";"30";TRUE;NA
"IV2018030221161700";332786;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"32,086";">=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"10";"<=";"30";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0,5";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"14,6224";"<=";"30";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"32,76514";">=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"10";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"0,5";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"14,6224";"<=";"50";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"1";"<=";"30";TRUE;NA
"IV2018030415500950";1085366;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"4,96000000000001";">=";"10";FALSE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"3";"<=";"30";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"1";"<=";"30";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"6,86080000000001";">=";"10";FALSE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"3";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"12,88";"<=";"50";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"1";"<=";"30";TRUE;NA
"IV2018030416251801";983990;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"3,9502";">=";"10";FALSE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0,5";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"60";"<";"70";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 2.0";"vervilting";"bedekking vervilting";"0";"<=";"30";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"3,9502";">=";"10";FALSE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"verbossing";"bedekking verbossing";"0,5";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"verbraming";"bedekking verbraming";"1";"<=";"10";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"verdroging";"bedekking verdroging";"0";"<=";"30";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"60,4";"<=";"50";FALSE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"vermossing";"bedekking vermossing";"4";"<=";"30";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;NA
"IV2018030418071744";309458;"6230_hmo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"52,9552";">=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"1";"<=";"30";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"2";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"1";"<";"70";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"verruiging";"bedekking verruiging";"1,99";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 2.0";"vervilting";"bedekking vervilting";"30,7";"<=";"30";FALSE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"52,9552";">=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"1";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"verbossing";"bedekking verbossing";"2";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"verdroging";"bedekking verdroging";"31,393";"<=";"30";FALSE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"51,49";"<=";"50";FALSE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;NA
"IV2018030512111847";2133926;"6230_hmo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"37,4715802";">=";"10";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"10";"<=";"10";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"40";"<";"70";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 2.0";"vervilting";"bedekking vervilting";"7,00000000000001";"<=";"30";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"10,673686";">=";"10";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;NA
"IV2018030513530737";2264998;"6230_hmo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1";"<=";"10";TRUE;NA
