"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"Meting";"PlotWeight";"StratumWeight";"WeightComb";"Scenario"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021016462422";"1618054";6410;"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verzuring";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021016462422";"1618054";6410;"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"verzuring";FALSE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Structuur";"(korst)moslaag";FALSE;"b";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Vegetatie";"bedekking sleutel- en overige soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716250537";"1635254";7140;"7140_meso";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Verstoring";"verbossing";FALSE;"zb";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 2.0";"Verstoring";"verruiging/vermossing/vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Structuur";"(korst)moslaag";FALSE;"b";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Vegetatie";"bedekking sleutel- en overige soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"b";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716250537";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";TRUE;"zb";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716250537";"1635254";7140;"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"verbossing";FALSE;"zb";"Binnen";"Cirkelplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017021716440979";"1635254";7140;"7140_meso";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18362950735022;5,18362950735022;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915064012";"1642233";6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";FALSE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915064012";"1642233";6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017112915243954";"1642233";6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";1;0,365917673627072;0,365917673627072;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Structuur";"hoogveenontwikkeling";TRUE;"b";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020318560367";"170798";7140;"7140_oli";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Structuur";"veenmossen";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Verstoring";"vergrassing/vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Structuur";"bedekking veenmossen";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020318560367";"170798";7140;"7140_oli";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020319064156";"170798";7140;"7140_oli";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,16;8,38547727868332;1,34167636458933;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020116071546";"1711014";6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020116071546";"1711014";6230;"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017020120160542";"1711014";6230;"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;5,42646267659061;3,79852387361343;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010915000761";"17475649";6410;"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Structuur";"levensvormen";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010915000761";"17475649";6410;"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
"IV2017010916362743";"17475649";6410;"6410_ve";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;3,07492932108213;3,07492932108213;"Combinatie crikelplot en vegetatieplot"
