"";"ID";"OriginalName";"Waarde";"Kenmerk";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"Vegetatielaag"
"168";"AN_BEE_001_3130n_16";"Eleocharis acicularis (L.) Roem. et Schult.";"o";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"169";"AN_BEE_001_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"170";"AN_BEE_001_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"171";"AN_BEE_001_3130n_16";"Juncus bulbosus L.";"d";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"172";"AN_BEE_001_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"173";"AN_BEE_001_3130a_16";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"174";"AN_BEE_001_3130a_16";"Draadwier spec.";"f";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"175";"AN_BEE_001_3130a_16";"Glyceria maxima (Hartm.) Holmberg";"o";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"176";"AN_BEE_001_3130a_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"177";"AN_BEE_001_3130a_16";"kroossoorten";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"178";"AN_BEE_001_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"179";"AN_BEE_001_3130a_16";"Lemna minuta Humb., Bonpl. et Kunth";"o";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"180";"AN_BEE_001_3130a_16";"Scirpus fluitans L.";"o";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"181";"AN_BEE_001_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"182";"AN_BEE_001_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"183";"AN_BEE_001_3130a_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"184";"AN_LIL_001_3130a_16";"Agrostis stolonifera L.";"o";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"185";"AN_LIL_001_3130a_16";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"186";"AN_LIL_001_3130a_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"187";"AN_LIL_001_3130a_16";"Draadwier spec.";"r";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"188";"AN_LIL_001_3130a_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"189";"AN_LIL_001_3130a_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"190";"AN_LIL_001_3130a_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"191";"AN_LIL_001_3130a_16";"Potamogeton polygonifolius Pourr.";"o";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"192";"AN_LIL_001_3130a_16";"Scirpus fluitans L.";"d";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"193";"AN_LIL_001_3130a_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"194";"AN_LIL_001_3130a_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"195";"AN_VVM_002_3160_16";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"196";"AN_VVM_002_3160_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"197";"AN_VVM_002_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"198";"AN_VVM_002_3160_16";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"199";"AN_VVM_002_3160_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"200";"AN_VVM_002_3160_16";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"201";"AN_VVM_002_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"202";"AN_VVM_002_3160_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"203";"AN_VVM_002_3160_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"204";"AN_VVM_002_3160_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"205";"AN_MOL_003_3140_16";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"206";"AN_MOL_003_3140_16";"kroossoorten";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"207";"AN_MOL_003_3140_16";"Elodea nuttallii (Planch.) St John";"r";"Elodea nuttallii (Planch.) St John";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"208";"AN_MOL_003_3140_16";"Juncus canadensis J. Gay ex Laharpe";"r";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"209";"AN_MOL_003_3140_16";"Chara fragifera Durieu";"o";"Chara fragifera Durieu";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"210";"AN_MOL_003_3140_16";"Chara globularis var. virgata (Kütz.) R.D. Wood";"a";"Chara globularis var. virgata (Kütz.) R.D. Wood";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"211";"LI_MAT_002_3130a_16";"Typha";"a";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"212";"LI_MAT_002_3130a_16";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"213";"LI_MAT_002_3130a_16";"Hypericum elodes L.";"o";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"214";"LI_MAT_002_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"215";"LI_MAT_002_3130a_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"216";"LI_LAN_008_3150_16";"kroossoorten";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"217";"LI_LAN_008_3150_16";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"218";"LI_LAN_008_3150_16";"Hydrocharis morsus-ranae L.";"r";"Hydrocharis morsus-ranae L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"219";"AN_RPT_002_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"220";"AN_RPT_002_3130n_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"221";"AN_RPT_002_3130n_16";"Lythrum salicaria L.";"r";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"222";"AN_RPT_002_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"223";"AN_RPT_002_3130n_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"224";"AN_RPT_002_3130n_16";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"225";"AN_RPT_002_3130n_16";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"226";"AN_RPT_002_3130n_16";"Elatine hydropiper L.";"o";"Elatine hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"227";"AN_RPT_002_3130n_16";"Eleocharis acicularis (L.) Roem. et Schult.";"f";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"228";"AN_RPT_002_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"229";"AN_RPT_002_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"230";"AN_RPT_002_3130n_16";"Juncus bulbosus L.";"r";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"231";"AN_RPT_002_3130n_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"232";"AN_RPT_002_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"233";"AN_RPT_002_3130a_16";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"234";"AN_RPT_002_3130a_16";"Draadwier spec.";"r";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"235";"AN_RPT_002_3130a_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"236";"AN_RPT_002_3130a_16";"kroossoorten";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"237";"AN_RPT_002_3130a_16";"Lythrum salicaria L.";"r";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"238";"AN_RPT_002_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"239";"AN_RPT_002_3130a_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"240";"AN_RPT_002_3130a_16";"Juncus canadensis J. Gay ex Laharpe";"o";"Juncus canadensis J. Gay ex Laharpe";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"241";"AN_RPT_002_3130a_16";"Hypericum elodes L.";"f";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"242";"AN_RPT_002_3130a_16";"Nitella confervacea (Bréb.) A. Braun ex Leonh.";"a";"Nitella confervacea (Bréb.) A. Braun ex Leonh.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"243";"AN_RPT_002_3130a_16";"Pilularia globulifera L.";"o";"Pilularia globulifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"244";"AN_RPT_002_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"245";"AN_RPT_002_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"246";"AN_RPT_002_3130a_16";"Juncus bulbosus L.";"r";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"247";"AN_RPT_002_3130a_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"248";"LI_MAT_009_3130n_16";"Agrostis canina L.";"r";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"249";"LI_MAT_009_3130n_16";"Agrostis stolonifera L.";"r";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"250";"LI_MAT_009_3130n_16";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"251";"LI_MAT_009_3130n_16";"Calamagrostis canescens (Weber) Roth";"r";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"252";"LI_MAT_009_3130n_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"253";"LI_MAT_009_3130n_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"254";"LI_MAT_009_3130n_16";"Polygonum hydropiper L.";"r";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"255";"LI_MAT_009_3130n_16";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"256";"LI_MAT_009_3130n_16";"Lemna minuta Humb., Bonpl. et Kunth";"f";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"257";"LI_MAT_009_3130n_16";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"258";"LI_MAT_009_3130n_16";"Elatine hydropiper L.";"o";"Elatine hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"259";"LI_MAT_009_3130n_16";"Agrostis canina L.";"r";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"260";"LI_MAT_009_3130n_16";"Juncus bulbosus L.";"o";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"261";"AN_KAL_003_3160_16";"Glyceria fluitans (L.) R. Brown";"r";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"262";"AN_KAL_003_3160_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"263";"AN_KAL_003_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"264";"AN_KAL_003_3160_16";"Glyceria fluitans (L.) R. Brown";"r";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"265";"AN_KAL_003_3160_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"266";"AN_KAL_003_3160_16";"Rhynchospora alba (L.) Vahl";"o";"Rhynchospora alba (L.) Vahl";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"267";"AN_KAL_003_3160_16";"Sparganium natans L.";"r";"Sparganium natans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"268";"AN_KAL_003_3160_16";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"a";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"269";"AN_KAL_003_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"270";"AN_KAL_003_3160_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"271";"AN_KAL_003_3160_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"272";"AN_KAL_003_3160_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"273";"AN_DVH_003_3130n_16";"Agrostis canina L.";"r";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"274";"AN_DVH_003_3130n_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"275";"AN_DVH_003_3130n_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"276";"AN_DVH_003_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"277";"AN_DVH_003_3130n_16";"Polygonum hydropiper L.";"r";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"278";"AN_DVH_003_3130n_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"279";"AN_DVH_003_3130n_16";"Elodea nuttallii (Planch.) St John";"d";"Elodea nuttallii (Planch.) St John";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"280";"AN_DVH_003_3130n_16";"Elatine hexandra (Lapierre) DC.";"f";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"281";"AN_DVH_003_3130n_16";"Eleocharis acicularis (L.) Roem. et Schult.";"f";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"282";"AN_DVH_003_3130n_16";"Agrostis canina L.";"r";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"283";"AN_DVH_003_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"284";"AN_DVH_003_3130n_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"285";"AN_BEE_002_3130a_16";"Lythrum salicaria L.";"f";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"286";"AN_BEE_002_3130a_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"287";"AN_BEE_002_3130a_16";"Scirpus fluitans L.";"d";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"288";"AN_BEE_002_3130a_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"289";"AN_BEE_002_3130a_16";"Juncus bulbosus L.";"cd";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"290";"AN_TIK_002_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"291";"AN_TIK_002_3130a_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"292";"AN_TIK_002_3130a_16";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"293";"AN_TIK_002_3130a_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"294";"AN_TIK_002_3130a_16";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"295";"AN_TIK_002_3130a_16";"Typha latifolia L.";"f";"Typha latifolia L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"296";"AN_TIK_002_3130a_16";"Hypericum elodes L.";"d";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"297";"AN_TIK_002_3130a_16";"Nitella translucens (Pers.) C. Agardh";"o";"Nitella translucens (Pers.) C. Agardh";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"298";"AN_TIK_002_3130a_16";"Pilularia globulifera L.";"d";"Pilularia globulifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"299";"AN_TIK_002_3130a_16";"Scirpus fluitans L.";"f";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"300";"AN_TIK_002_3130a_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"301";"AN_VOL_001_3130a_16";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"302";"AN_VOL_001_3130a_16";"Bidens";"f";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"303";"AN_VOL_001_3130a_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"304";"AN_VOL_001_3130a_16";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"305";"AN_VOL_001_3130a_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"306";"AN_VOL_001_3130a_16";"kroossoorten";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"307";"AN_VOL_001_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"308";"AN_VOL_001_3130a_16";"Polygonum hydropiper L.";"o";"Polygonum hydropiper L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"309";"AN_VOL_001_3130a_16";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"310";"AN_VOL_001_3130a_16";"Lemna minuta Humb., Bonpl. et Kunth";"o";"Lemna minuta Humb., Bonpl. et Kunth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"311";"AN_VOL_001_3130a_16";"Hypericum elodes L.";"a";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"312";"AN_VOL_001_3130a_16";"Scirpus fluitans L.";"f";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"313";"AN_VOL_001_3130a_16";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"314";"AN_VOL_001_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"315";"AN_VOL_001_3130a_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"316";"AN_VOL_001_3130a_16";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"317";"AN_LDL_001_3160_16";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"318";"AN_LDL_001_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"319";"AN_LDL_001_3160_16";"Molinia caerulea (L.) Moench";"d";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"320";"AN_LDL_001_3160_16";"Phragmites australis (Cav.) Steud.";"o";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"321";"AN_LDL_001_3160_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"322";"AN_LDL_001_3160_16";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"323";"AN_LDL_001_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"324";"AN_LDL_001_3160_16";"Phragmites australis (Cav.) Steud.";"o";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"325";"AN_LDL_001_3160_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"326";"AN_LDL_001_3160_16";"Rhynchospora alba (L.) Vahl";"f";"Rhynchospora alba (L.) Vahl";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"327";"AN_LDL_001_3160_16";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"f";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"328";"AN_LDL_001_3160_16";"Molinia caerulea (L.) Moench";"d";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"329";"AN_LDL_001_3160_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"330";"AN_LDL_001_3160_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"331";"AN_LDL_001_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"332";"AN_LDL_003_3160_16";"Hydrocotyle vulgaris L.";"r";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"333";"AN_LDL_003_3160_16";"Juncus effusus L.";"r";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"334";"AN_LDL_003_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"335";"AN_LDL_003_3160_16";"Phragmites australis (Cav.) Steud.";"o";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
