"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Voorwaarde_max";"29622";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1714;"1714";"Binnen";"Atlantic";0,698568377871301;41,4513647749938;28,956612651419
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1,5";">=";"cd";FALSE;667;"667";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"1";">=";"2";FALSE;250;"250";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;616;"616 AND 312";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;312;"616 AND 312";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"30";TRUE;1398;"1398";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"88,5";"<=";"50";FALSE;1559;"1559";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1,5";">=";"HB";FALSE;665;"665";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"0";">=";"2";FALSE;518;"518 AND 1921";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"0";">=";"1";FALSE;1921;"518 AND 1921";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;612;"612 AND 289";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;289;"612 AND 289";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;816;"816";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1400;"1400";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"87,5";"<=";"50";FALSE;1505;"1505";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"3026";"4030";"4030";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1";"<=";"10";TRUE;1715;"1715";"Binnen";"Atlantic";0,979180156176559;114,382132088648;112,00071396237
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"87,5";">=";"1";TRUE;951;"951";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;684;"684";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"0";">=";"1";FALSE;985;"985";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"2";">=";"3";FALSE;251;"251";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;613;"613 AND 307";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;307;"613 AND 307";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"1";"<";"10";TRUE;791;"791";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"75";"<=";"30";FALSE;1419;"1419";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"1";"<=";"50";TRUE;1563;"1563";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;675;"675";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"0";"<";"30";TRUE;986;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"89,5";">=";"10";TRUE;974;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"1";"=";"1";TRUE;2154;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"2";">=";"2";TRUE;517;"517 AND 1922";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"2";">=";"1";TRUE;1922;"517 AND 1922";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;615;"615 AND 321";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;321;"615 AND 321";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"1";"<=";"10";TRUE;804;"804";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"75";"<=";"10";FALSE;1415;"1415";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"1";"<=";"50";TRUE;1551;"1551";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"304338";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1714;"1714";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"1";">=";"1";TRUE;951;"951";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;684;"684";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"1";">=";"1";TRUE;985;"985";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"3";">=";"3";TRUE;251;"251";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;613;"613 AND 307";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"1";TRUE;307;"613 AND 307";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"3";"<";"10";TRUE;791;"791";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"15";"<=";"30";TRUE;1419;"1419";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"62,5";"<=";"50";FALSE;1563;"1563";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;675;"675";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"1";"<";"30";TRUE;986;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"4";">=";"10";FALSE;974;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"1";"=";"1";TRUE;2154;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"2";">=";"2";TRUE;517;"517 AND 1922";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"2";">=";"1";TRUE;1922;"517 AND 1922";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;615;"615 AND 321";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"1";TRUE;321;"615 AND 321";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"3";"<=";"10";TRUE;804;"804";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"15";"<=";"10";FALSE;1415;"1415";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"62,5";"<=";"50";FALSE;1551;"1551";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"306130";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1714;"1714";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"0";">=";"1";FALSE;951;"951";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1,5";">=";"cd";FALSE;684;"684";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"0";">=";"1";FALSE;985;"985";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"1";">=";"3";FALSE;251;"251";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;613;"613 AND 307";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"1";TRUE;307;"613 AND 307";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<";"10";TRUE;791;"791";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"30";TRUE;1419;"1419";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"87,5";"<=";"50";FALSE;1563;"1563";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1,5";">=";"HB";FALSE;675;"675";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"0";"<";"30";TRUE;986;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"0";">=";"10";FALSE;974;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"0";"=";"1";FALSE;2154;"2154 OR (986 AND 974)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"0";">=";"2";FALSE;517;"517 AND 1922";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"0";">=";"1";FALSE;1922;"517 AND 1922";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;615;"615 AND 321";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;321;"615 AND 321";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;804;"804";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1415;"1415";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"87,5";"<=";"50";FALSE;1551;"1551";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"32466";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1714;"1714";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"87,5";">=";"1";TRUE;951;"951";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;684;"684";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"27,5";">=";"1";TRUE;985;"985";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"2";">=";"3";FALSE;251;"251";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;613;"613 AND 307";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;307;"613 AND 307";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"1";"<";"10";TRUE;791;"791";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"30";TRUE;1419;"1419";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"3";"<=";"50";TRUE;1563;"1563";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;675;"675";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"27,5";"<";"30";TRUE;986;"2154 OR (986 AND 974)";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"100";">=";"10";TRUE;974;"2154 OR (986 AND 974)";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"1";"=";"1";TRUE;2154;"2154 OR (986 AND 974)";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"2";">=";"2";TRUE;517;"517 AND 1922";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"2";">=";"1";TRUE;1922;"517 AND 1922";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;615;"615 AND 321";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;321;"615 AND 321";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"1";"<=";"10";TRUE;804;"804";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1415;"1415";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"3";"<=";"50";TRUE;1551;"1551";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"331702";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1714;"1714";"Binnen";"Atlantic";0,76238754517531;41,4513647749938;31,6020042349739
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"27,5";">=";"cd";TRUE;667;"667";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"3";">=";"2";TRUE;250;"250";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;616;"616 AND 312";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;312;"616 AND 312";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"30";TRUE;1398;"1398";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"87,5";"<=";"50";FALSE;1559;"1559";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"27,5";">=";"HB";FALSE;665;"665";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"1";">=";"2";FALSE;518;"518 AND 1921";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"1";">=";"1";TRUE;1921;"518 AND 1921";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;612;"612 AND 289";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;289;"612 AND 289";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"1";"<=";"10";TRUE;816;"816";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1400;"1400";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"87,5";"<=";"50";FALSE;1505;"1505";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
"Voorwaarde_max";"332726";"4030";"4030";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1715;"1715";"Binnen";"Atlantic";1;114,382132088648;114,382132088648
