"Scenario";"Meting";"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021515592266";103094;7140;"7140_meso";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"=";"0";TRUE;835;"835";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021515592266";103094;7140;"7140_meso";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"4";FALSE;356;"356";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021516075256";103094;7140;"7140_meso";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"70";"<=";"30";FALSE;1250;"1250";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021516075256";103094;7140;"7140_meso";"Versie 3";"Verstoring";"structuurschade";"b";"bedekking structuurschade";"0";"<=";"10";TRUE;1283;"1283";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021516075256";103094;7140;"7140_meso";"Versie 3";"Verstoring";"verbossing";"zb";"bedekking verbossing";"0";"<=";"10";TRUE;1382;"1382";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021516075256";103094;7140;"7140_meso";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"0";"<=";"30";TRUE;1525;"1525";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021516075256";103094;7140;"7140_meso";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1574;"1574";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021516075256";103094;7140;"7140_meso";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"30,7";"<=";"30";FALSE;1626;"1626";"Binnen";"Atlantic";50;6,17391304347826;3,08695652173913
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"37,504";">=";"10";TRUE;1162;"1162";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";"b";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;800;"800";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";"b";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;264;"264";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017112908192809";1036446;6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"3";">=";"4";FALSE;292;"292";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1268;"1268";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1355;"1355";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"30";"<";"70";TRUE;1486;"1486";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"7,00000000000001";"<=";"10";TRUE;1720;"1720";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"7,93";"<=";"30";TRUE;1808;"1808";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"11,6128";">=";"10";TRUE;1158;"1158";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"0";"<=";"10";TRUE;726;"726";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017112908192809";1036446;6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;290;"290";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1270;"1270";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1345;"1345";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1461;"1461";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"7,93";"<=";"30";TRUE;1476;"1476";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"43,28488";"<=";"50";TRUE;1483;"1483";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"0";"<=";"30";TRUE;1580;"1580";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1593;"1593";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017112908460816";1036446;6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"7,00000000000001";"<=";"10";TRUE;1650;"1650";"Binnen";"Atlantic";40;5,635;2,254
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"17,201152";">=";"10";TRUE;1150;"1150";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Structuur";"hoogopschietende soorten";"b";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;798;"798";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Structuur";"horizontale structuur";"b";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;263;"263";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120112213868";1040518;6230;"6230_hn";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"4";TRUE;297;"297";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"30";TRUE;1259;"1259";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1347;"1347";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1722;"1722";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 2.0";"Verstoring";"vervilting";"zb";"bedekking vervilting";"40,6";"<=";"30";FALSE;1814;"1814";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"10,57724416";">=";"10";TRUE;1148;"1148";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"3,94039900000001";"<=";"10";TRUE;721;"721";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120112213868";1040518;6230;"6230_hn";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"9";">=";"4";TRUE;306;"306";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"0";"<=";"10";TRUE;1266;"1266";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1349;"1349";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"2";"<=";"10";TRUE;1453;"1453";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"40,6";"<=";"50";TRUE;1485;"1485";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"1";"<=";"30";TRUE;1585;"1585";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017120112565263";1040518;6230;"6230_hn";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1649;"1649";"Binnen";"Atlantic";73;7,67647058823529;5,60382352941176
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten excl. pijpenstrootje";"30,7";">=";"10";TRUE;1186;"1186";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"1,99";"<=";"30";TRUE;728;"728";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";"b";"bedekking lage schijngrassen";"2,9701";">";"30";FALSE;949;"949";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021415534916";1062930;6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"4";">=";"5";FALSE;309;"309";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"30";TRUE;1225;"1225";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1353;"1353";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";"zb";"bedekking verdroging";"54,42535";"<=";"30";FALSE;1471;"1471";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"50";"<";"70";TRUE;1549;"1549";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1588;"1588";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"1,99";"<=";"30";TRUE;1699;"1699";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";"zb";"bedekking verzuring";"7,78278304000001";"<=";"30";TRUE;1824;"1824";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"32,07907";">=";"10";TRUE;1140;"1140";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"1,99";"<=";"10";TRUE;742;"742";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";"b";"bedekking schijngrassen";"2,9701";">=";"10";FALSE;1083;"1083";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021415534916";1062930;6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"8";">=";"5";TRUE;308;"308";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"1";"<=";"10";TRUE;1227;"1227";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1354;"1354";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";"b";"bedekking verbraming";"0";"<=";"10";TRUE;1456;"1456";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";"zb";"bedekking verdroging";"8,85070000000001";"<=";"30";TRUE;1480;"1480";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";"zb";"bedekking vergrassing";"53,5";"<=";"50";FALSE;1501;"1501";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";"zb";"bedekking vermossing";"50";"<=";"30";FALSE;1582;"1582";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1592;"1592";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";"zb";"bedekking verruiging";"2,9701";"<=";"10";TRUE;1648;"1648";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017021416154407";1062930;6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";"zb";"bedekking verzuring";"7,78278304000001";"<=";"30";TRUE;1825;"1825";"Binnen";"Atlantic";80;0,621739130434783;0,497391304347826
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten excl. pijpenstrootje";"2,9701";">=";"10";FALSE;1186;"1186";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";"zb";"bedekking eutrofiëring";"24,72832";"<=";"30";TRUE;728;"728";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";"b";"bedekking lage schijngrassen";"2,9701";">";"30";FALSE;949;"949";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020309560065";10766985;6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"5";">=";"5";TRUE;309;"309";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";"b";"bedekking strooisellaag";"30";"<=";"30";TRUE;1225;"1225";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Cirkelplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0";"<=";"10";TRUE;1353;"1353";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";"zb";"bedekking verdroging";"0";"<=";"30";TRUE;1471;"1471";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"0";"<";"70";TRUE;1549;"1549";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";"zb";"bedekking vernatting";"0";"<=";"30";TRUE;1588;"1588";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";"zb";"bedekking verruiging";"23,7080359";"<=";"30";TRUE;1699;"1699";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";"zb";"bedekking verzuring";"40";"<=";"30";FALSE;1824;"1824";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
"Combinatie cirkelplot en vegetatieplot";"Vegetatieplot";"IV2017020310250354";10766985;6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";"bedekking sleutelsoorten";"2,9701";">=";"10";FALSE;1140;"1140";"Binnen";"Atlantic";95;0,621739130434783;0,590652173913043
