"Meetnet";"ID";"Habitattype";"Habitatsubtype";"Phab";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274006";"9120";"9120";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2274116";"9130";"9130";100;"Versie 3";"Verstoring";"verruiging";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"bosconstantie";"zb";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282096";"9120";"9120";70;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Buiten";"Atlantic";1;1,08658788131202;1,08658788131202
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282112";"9120";"9120";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282143";"9130";"9130";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282150";"9120";"9120";100;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";0,52;1;0,52
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Verstoring";"vergrassing";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"aandeel dood hout";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"hoeveelheid dik dood hout";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"horizontale structuur - groeiklassen";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Verstoring";"invasieve exoten van de boom- en struiklaag";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Verstoring";"invasieve exoten van de kruidlaag";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2282151";"9120";"9120";70;"Versie 3";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"hoeveelheid dik dood hout";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"horizontale structuur - groeiklassen";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"horizontale structuur - natuurlijke mozaiekstructuur";"b";NA;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"minimum structuurareaal";"zb";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Structuur";"verticale structuur";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de boom- en struiklaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Vegetatie";"sleutelsoorten van de kruidlaag";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Verstoring";"invasieve exoten";"b";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Verstoring";"ruderalisering";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 2.0";"Verstoring";"verruiging";"zb";TRUE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 3";"Structuur";"aandeel dood hout";"b";FALSE;"Binnen";"Atlantic";1;1;1
"VBI2";"VBI2285027";"9130";"9130";100;"Versie 3";"Structuur";"bosconstantie";"zb";TRUE;"Binnen";"Atlantic";1;1;1
